state,new_listing,title,fr_title,condition,inventory,sku,make,model,description,fr_description,year,finish,price,product_type,subcategory_1,subcategory_2,product_image_1,product_image_2,product_image_3,product_image_4,product_image_5,product_image_6,product_image_7,product_image_8,product_image_9,product_image_10,product_image_11,product_image_12,product_image_13,product_image_14,product_image_15,product_image_16,product_image_17,product_image_18,product_image_19,product_image_20,product_image_21,product_image_22,product_image_23,product_image_24,product_image_25,video_url,offers_enabled,shipping_price,combine_and_save_shipping_price,local_pickup,shipping_profile_name,seller_cost,tax_exempt,upc,upc_does_not_apply,published_at,url,prop_65_warning,fr_prop_65_warning,id,auto_offer_percentage,auto_offer_shipping_price_override,bump_rate,bump_rate_recommendation,sold_as_is,country_of_origin,same_day_shipping_eligible,trigger_combine_and_save_shipping
draft,false,BeaverCreek BCTD401 1/2 Size Acoustic Guitar - Natural,,Brand New,0,BCTD401,Beaver Creek,BeaverCreek BCTD401 1/2 Size Guitar -,<p><strong>Specifications</strong><br> Body: Dreadnought<br> Top: Spruce<br> Back &amp; Sides: Agathis<br> Neck: Nato<br> Fingerboard|Bridge: Rosewood<br> Machine Heads: Diecast<br> Strings: D'Addario Strings<br> Bag: Included</p>,,"",Natural,155.0,acoustic-guitars,,,https://rvb-img.reverb.com/image/upload/s--Wdy3eArk--/v1671652984/sxhi9js58jynhotpfjre.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,172.26,false,00682393000616,false,,https://reverb.com/item/64269605-beavercreek-bctd401-1-2-size-acoustic-guitar-natural,,,64269605,,,,,false,,true,false
draft,false,Demo Yamaha P125A 88-Key Digital Piano - Black,,Brand New,0,P125A B-DEMO,Yamaha,P125A 88-Key Digital Piano," <b>Demo Condition. Covered by full warranty.</b> The P-125 allows for incredible dynamics and expressiveness. The Pure CF Sound Engine includes the sound of the renowned Yamaha CFIIIS 9' concert grand piano. It is the result of over a century of acoustic piano craftsmanship combined with state-of-the-art technology and expertise.<br><p><br>In addition, the Graded Hammer Standard (GHS) 88-key piano keyboard provides a heavier touch in the low end and lighter touch in the high end, so it can be played with the expressiveness of an acoustic piano. The newly improved 2-way speaker system produces an expansive piano sound in both upward and downward directions. This gives the player a rich stereo sound, as if you were sitting at an acoustic piano.<br></p><p>Smart Pianist allows you to control the many functions included in your Yamaha digital piano with your smart device. Voices, rhythms and other settings can be selected through the familiar touch screen of your phone or tablet, making it easy to control the functions of your piano.You can also use the Chord Tracker function to learn how to play the chords of your favorite songs. Chord Tracker analyzes the songs from your music library on your iPhone or iPad and displays the chord symbols so you can play along! Find new ways to enjoy your P-125, using smart functions that only a modern digital instrument can provide.</p><p>P-125 has on-board Bass and Drum tracks that keep your playing in time and follow your harmony. There's a variety of rhythm patterns to choose from depending on the vibe you're going for. From rock to ballads, use these rhythms to add an element of fun to your practicing, or use them as a backing band for your performances.The new ""Table EQ"" feature enables the player to enjoy optimal acoustics, so even if you play on a hard, flat surface, you get the best possible sound.</p>    &nbsp;       NameEnglishP-125, P-121 Owner's ManualP-125 Quick Operation GuideSmart Device Connection Manual for AndroidSmart Device Connection Manual for iOS (iPhone/iPad Connection Manual)P-125 P-121 MIDI ReferenceMIDI Basics      Authentic piano playability          Piano quality only possible from Yamaha <p>Yamaha's unique Pure CF Sound Engine is the result of over a century of acoustic piano craftsmanship combined with state-of-the-arttechnology and expertise.</p><p>Yamaha is the industry leader in digital piano technology, and you can hear this in the sound of digital pianos that utilise the Pure CF engine. P-125 includes the sound of the renowned Yamaha CFIIIS 9' concert grand piano and is faithfully reproduced, allowing for incredible dynamics and expressiveness making Pure CF equipped digital pianos worthy of the Yamaha name.</p><p>A Graded Hammer Standard (GHS) 88-key piano keyboard provides a heavier touch in the low end and lighter touch in the high end, and is similar to the acoustic piano.</p><ul></ul>           Authentic Piano performance space <p>The newly improved 2-way speaker system produces an expansive piano sound in both upward and downward directions.</p><p>This enables the player to enjoy a rich sound field as though you were sitting in front of an acoustic piano.</p><ul></ul>          The Stereophonic Optimizer—a new kind of headphone experience <p>When using headphones, the Stereophonic Optimizer lets players enjoy the same dispersed sound heard when sitting in front of an acoustic piano. With the Stereophonic Optimizer, Voices sampled from acoustic pianos appear to come from the body of the instrument.</p><p>This provides a comfortable, natural experience that eliminates the downsides of performing with headphones.</p>           Go and Play—Anywhere <p>The P-125 is light and compact for easy portability.</p><p>With the dedicated softbag, you can bring P125 everywhere you want.</p>            Optimal sound on the table <p>The new ""table EQ"" feature enables the player to maintain optimal acoustics, so even if you play on a hard, flat surface, you can get the best possible sound.</p><ul></ul>           Bass and Drum beats are right on time <p>P-125 has on-board Bass and Drum tracks that keep your playing in time. There's a variety of rhythm patterns to choose from depending on the the vibe you're going for. From rock to ballads, use these rhythms to add an element of fun to your practicing, or simply use them as a virtual drummer for your performances.</p><ul></ul>           Simple operation using the Smart Pianist app! <p>Our ""Smart Pianist""app allows you to control the many functions included in Yamaha digital pianos with your smart device. Voices, rhythms and other settings can be selected while looking at the screen, making it easy to enjoy new functions with ease.</p><p>You can also save your favorite settings for quick recall at any time. You can discover the chords in audio tracks in your Smart Device instantly. Find new ways to enjoy your P-125, using smart functions that only a modern digital instrument can provide&nbsp;(note that the P125A does not support USB audio recording/playback with the Smart Pianist App).</p><ul><li></li></ul>         Sophisticated Design <p>The modest design of the P-125 was created with user accesibility in mind. With the goal of being as user-friendly and approachable as possible, every element of the P-125 is designed to help keep the player focused on their playing.<br>The minimal light reflection of its continuous surface and the understated speaker design all work to collectively achieve a beautiful and elegant finish.</p>               ",,"",Black,809.99,keyboards-and-synths,digital-pianos,,https://rvb-img.reverb.com/image/upload/s--KfUYGFAC--/v1671736882/phfnyyk2iuns12zrsfgr.jpg,https://rvb-img.reverb.com/image/upload/s--aOO9BoxO--/v1671736886/cyyvxqn5r3g1fwzop6xd.jpg,https://rvb-img.reverb.com/image/upload/s--dTpfQouK--/v1671736886/kawecwkzp7pctxjgqypy.jpg,https://rvb-img.reverb.com/image/upload/s--pXHmGzmr--/v1671736886/gc5g9rendy0k5r4o1jwl.jpg,https://rvb-img.reverb.com/image/upload/s--0Pui9NTi--/v1671736886/xzxoser2kgi9jbzmch6n.jpg,,,,,,,,,,,,,,,,,,,,,,true,,,false,,538.90,false,00889025147880,false,,https://reverb.com/item/64286322-demo-yamaha-p125a-88-key-digital-piano-black,,,64286322,,,,,false,,true,false
draft,false,"DEMO Ludwig Classic Maple 8x12 Tom Tom, Aqua Burst",,Brand New,0,MPLCUSTOMTTUSED,Ludwig,"DEMO Classic Maple 8x12 Tom Tom,"," Ludwig Classic Maple Series (8x12 Tom Tom, Aqua Burst) <p><strong>SONICALLY CAPTIVATING. VERSATILITY DEFINED.</strong></p>Classic Maple series drums have been the professional choice for over 20 years. Its full tonality, rich sustain, and exceptional versatility has made these drums the premier choice for any performance application. Utilizing a process refined through over a century of drum making, Classic Maple drums preserve the signature Ludwig sound with optimal performance. Select from a range of popular Standard Outfits or custom tailor your kit through The Ludwig Outfitter. Hand-crafted at Ludwig USA in Monroe, NC.<br><p><b>Near perfect condition. Simply played on once or twice.</b></p>",,"",Aqua Burst,399.0,drums-and-percussion,,,https://rvb-img.reverb.com/image/upload/s--2t30FOcn--/v1671909559/uchp1mppupoyoko6pggr.jpg,https://rvb-img.reverb.com/image/upload/s--DoyQsqcZ--/v1671909566/pqew8j36x7drcroj3kzo.jpg,https://rvb-img.reverb.com/image/upload/s--kTxlJ6Em--/v1671909566/mimrwqkmhjfy8ezgk9ag.jpg,https://rvb-img.reverb.com/image/upload/s--zayV0frI--/v1671909566/kzsehvtcuqz8rcy6nj35.jpg,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,"",false,,https://reverb.com/item/64324612-demo-ludwig-classic-maple-8x12-tom-tom-aqua-burst,,,64324612,,,,,false,,true,false
draft,false,"DEMO Ludwig Classic Maple 14x14 Floor Tom, Aqua Burst",,Brand New,1,MPLFTCUSTOMUSED,Ludwig,"DEMO Classic Maple 14x14 Floor Tom,"," Classic Maple Series (14x14 Floor Tom, Aqua Burst) <p><strong>SONICALLY CAPTIVATING. VERSATILITY DEFINED.</strong></p><p>Classic Maple series drums have been the professional choice for over 20 years. Its full tonality, rich sustain, and exceptional versatility has made these drums the premier choice for any performance application. Utilizing a process refined through over a century of drum making, Classic Maple drums preserve the signature Ludwig sound with optimal performance. Select from a range of popular Standard Outfits or custom tailor your kit through The Ludwig Outfitter. Hand-crafted at Ludwig USA in Monroe, NC.</p><p><b>Near perfect condition. Simply played on once or twice.</b></p>",,"",Aqua Burst,449.0,drums-and-percussion,,,https://rvb-img.reverb.com/image/upload/s--7Q0ukHiP--/v1671909598/kvk1bagbumm0wjwlvqqw.jpg,https://rvb-img.reverb.com/image/upload/s--PVmrekLQ--/v1671909605/inie1js6irxi58cmxenn.jpg,https://rvb-img.reverb.com/image/upload/s--30CE6Gim--/v1671909605/lbkyvbvjwsrsaur89a5f.jpg,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,"",false,,https://reverb.com/item/64324616-demo-ludwig-classic-maple-14x14-floor-tom-aqua-burst,,,64324616,,,,,false,,true,false
draft,false,"DEMO Ludwig Classic Maple 18x18 Bass Drum, Aqua Burst",,Brand New,1,MPLCUSTOMBDUSED,Ludwig,"DEMO Classic Maple 18x18 Bass Drum,"," Classic Maple Series (18x18 Bass Drum, Aqua Burst) <p><strong>SONICALLY CAPTIVATING. VERSATILITY DEFINED.</strong></p><p>Classic Maple series drums have been the professional choice for over 20 years. Its full tonality, rich sustain, and exceptional versatility has made these drums the premier choice for any performance application. Utilizing a process refined through over a century of drum making, Classic Maple drums preserve the signature Ludwig sound with optimal performance. Select from a range of popular Standard Outfits or custom tailor your kit through The Ludwig Outfitter. Hand-crafted at Ludwig USA in Monroe, NC.</p><p><b>Near perfect condition. Simply played on once or twice.</b></p>",,"",Aqua Burst,879.0,drums-and-percussion,,,https://rvb-img.reverb.com/image/upload/s--AXhUHhLQ--/v1671909599/wbtuti9rh0zojocy9w3t.jpg,https://rvb-img.reverb.com/image/upload/s--R_P_B4q---/v1671909606/sesu6nvonvahcsbjxy49.jpg,https://rvb-img.reverb.com/image/upload/s--41sVe9OU--/v1671909606/h3dywfmbmap91vroptm0.jpg,https://rvb-img.reverb.com/image/upload/s--76FdOqSM--/v1671909606/cdvszezykfift9w1evmu.jpg,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,"",false,,https://reverb.com/item/64324617-demo-ludwig-classic-maple-18x18-bass-drum-aqua-burst,,,64324617,,,,,false,,true,false
draft,false,Hercules Foldable Double Hanging Guitar Stand with Auto Grip System,,Brand New,0,GS422B+,Hercules,Foldable Double Hanging Guitar Stand with Auto Grip System," Hercules Foldable Double Hanging Guitar Stand   With Auto Grip System  <p><strong>Folding Auto Grip System </strong></p><p>The folding Auto Grip System holds your instrument on the stand. Flip the AGS up into place. To pack up, pull out on the sleeve and fold down.</p> The Auto Grip System is driven by the weight of the guitar or bass. When placed in the yoke, the housing slides down, rotating the arms to secure it. When you are ready to play, lift up and the AGS automatically releases! <p><strong>Comfort Grip </strong></p> Grab the Comfort Grip and raise or lower the stand to the desired height. A locking pin prevents slipping and provides solid and stable support for even your heaviest instruments. <p><strong>Specially Formulated Foam</strong></p> Specially Formulated Foam rubber is used on all the contact points between the stand and your instrument.   <p><strong>Folding Backrest </strong></p><p>The Folding Back Rest flips down to support your instrument. Angle it up to adjust the position of your instrument and fold it up all the way for packing and stowing.</p> ",,"","",122.99,accessories,,,https://rvb-img.reverb.com/image/upload/s--uRyaOxrG--/v1672002111/uualdljyhpit4wouhbqp.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,76.00,false,00635464420967,false,,https://reverb.com/item/64339165-hercules-foldable-double-hanging-guitar-stand-with-auto-grip-system,,,64339165,,,,,false,,true,false
draft,false,"FENDER 2"" CAMO STRAP Woodland",,Brand New,2,0990638024,Fender,"FENDER 2"" CAMO STRAP Woodland","Blend in to stand out with our canvas camouflage strap. Sporting a stylish camo design, this 2”-wide strap is backed by tubular nylon for durability and comfort. Adjustable from 34”-59” in length so it fits players of any stature.",,"",Wood,29.99,accessories,straps,,https://rvb-img.reverb.com/image/upload/s--CHse9irX--/v1672091183/ybqbhj80rqzvbrtmjgzr.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,15.45,false,00885978816651,false,,https://reverb.com/item/64354401-fender-2-camo-strap-woodland,,,64354401,,,,,false,,true,false
draft,false,Ernie Ball 2824 Super Slinky 5-String Bass Strings,,Brand New,0,2824EB,Ernie Ball,2824 Super Slinky 5-String Bass Strings," Ernie Ball 2824 Super Slinky 5-String Bass Strings <p>Ernie Ball is the pioneer of rock and roll guitar strings. Jimmy Page, Eric Clapton, Steve Vai, and Slash are among the long list of Slinky players.</p><p><strong>Ernie Ball 2824 Super Slinky 5-String Bass Strings Specifications:</strong></p><ul><li>40-60-75-95-125 </li></ul>",,"","",34.19,accessories,bass-strings,,https://rvb-img.reverb.com/image/upload/s--MlBzqJRH--/v1672112643/wxwt7fmc8jgevyzhrzfr.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,22.20,false,00749699128243,false,,https://reverb.com/item/64361666-ernie-ball-2824-super-slinky-5-string-bass-strings,,,64361666,,,,,false,,true,false
draft,false,Hercules GS523B Folding Guitar Rack - 3 Piece,,Brand New,0,GS523B,Hercules,GS523B Folding Guitar Rack - 3 Piece," The Hercules Multi-Guitar Rack GS523B accommodates three guitars with Specially Formulated Foam (SFF) rubber covering all contact points. Expands with HA205 and will accommodate up to 6 guitars.<br>    Features:   <ul><li>One Piece Design sets up and tears down easily. Includes 3 Yokes. Will accommodate up to 6 yokes.</li><li>Unique Guitar Yoke Design designed for acoustic, electric and bass guitars. 4 Pick Slots on each yoke.</li><li>Specially Formulated Rubber Foam fully protects instrument at all contact points.</li><li>Height: 640 mm (25.2”)</li><li>Weight: 3.6 kg (7.9 lbs.)</li><li>Base Radius: 620 mm x 500 mm (24.4"" x 19.7”)</li><li>Load Capacity: 80 kg (176 lbs.)</li><li>Folded Size: 720 mm x 630 mm x 110 mm (27.9"" x 24.8” x 4.3"")</li></ul> ",,"","",139.99,accessories,stands,,https://rvb-img.reverb.com/image/upload/s--LtRZIkKi--/v1672177026/oqiho5zdedb4zzworwd9.jpg,https://rvb-img.reverb.com/image/upload/s--7Yp0qbOQ--/v1672177028/v68ogwtvcqfgavcabdsv.jpg,https://rvb-img.reverb.com/image/upload/s--s85PM9P1--/v1672177028/iehmlsnkzlumlnuzvwwq.jpg,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,71.55,false,00635464420721,false,,https://reverb.com/item/64373596-hercules-gs523b-folding-guitar-rack-3-piece,,,64373596,,,,,false,,true,false
live,false,Yamaha V3SKA Violin Outfit - 4/4,,Brand New,1,V3SKA44,Yamaha,V3SKA Violin Outfit - 4/4,"<p>Yamaha Yamaha V3SKA Violin Outfit <b><strong>Ideal for the beginner</strong></b></p><p><br>This entry-level violin provides beginners with an instrument that plays with a satisfying tone, while offering outstanding durability. Each instrument is handcrafted utilizing the same traditional methods that are used for high-end violins. The V3SKA comes complete with case, bow and rosin, so you have everything you need to play right away. Available in 1/2, 3/4, and 4/4 sizes.<br></p><p><b><strong>Superior durability</strong></b></p><p><br>Woods are thoroughly dried under environmentally controlled conditions to increase durability and to create a reliable instrument.</p><p><b><strong>High quality fittings</strong></b></p><p><br>Chin rest, pegs and finger board are all made from ebony; offering value that is a step-up from instruments in the same price range.</p><p><b><strong>Carefully crafted by hand</strong></b></p><p><br>Our fractional and full-size violins are crafted and finished by hand, to provide young musicians quality, without compromise, in their beginning instrument. These violins use original designs that deliver excellent value and outstanding reliability, which along with their superior quality offers parents peace of mind.</p><p><b><strong>Easy tuning for beginners with tailpiece adjusters</strong></b></p><p><br>Tuning for beginners can sometimes be a frustrating experience, so to make tuning as easy as possible, the tailpieces incorporate Wittner-style adjusters on all strings. These tuners make it easier to make fine adjustments to pitch.</p><p><b><strong>Sets include lightweight case, bow and rosin</strong></b></p><p><br>Sets include everything the beginner needs. Cases are made of lightweight materials and include a strap to make carrying easy.</p>",,"","",469.99,band-and-orchestra,violins,,https://rvb-img.reverb.com/image/upload/s--r6zL471O--/v1672254749/zm3qpgyeetggb7wvih3h.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0,,true,FREE Shipping Canada Over $99,,false,00086792961996,false,2023-03-23T13:24:20Z,https://reverb.com/item/64391927-yamaha-v3ska-violin-outfit-4-4,,,64391927,,,,0.5,false,,true,false
draft,false,Yamaha VC5S Student Cello Outfit - Factory Setup,,Brand New,0,WG39280,Yamaha,VC5S Student Cello Outfit," We now offer the option of adding on a professional setup done&nbsp;by a luthier prior to shipping. <br>Handcrafted from carefully selected materials, the new student model cello is designed with the same traditional methods as Yamahas high-end acoustic strings models. The VC5 cello provides an excellent choice for the beginning cellist. Each student instrument features a solid carved spruce top, maple back, ebony fingerboard, inlaid purfling, and are finished with a rich oil varnish.",,"","",1774.99,band-and-orchestra,violins,,https://rvb-img.reverb.com/image/upload/s--9a_ok9AQ--/v1672255504/txf7xqbn5jsficvh9rdh.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,04957812330350,false,,https://reverb.com/item/64392091-yamaha-vc5s-student-cello-outfit-factory-setup,,,64392091,,,,,false,,true,false
draft,false,2 seater Piano Bench - Black,,Brand New,0,PPB-208S,Profile,2 seater Piano Bench -," 2 seater Piano Bench  2 seater Piano Bench - features Foam padded leatherette seat, wood, French design legs, music compartment, adjustable. Black or Brown.",,"",Black,429.99,accessories,,,https://rvb-img.reverb.com/image/upload/s--xhHM0p-_--/v1672425679/z3y4gdot20rxciprv3px.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,274.55,false,00694970566972,false,,https://reverb.com/item/64433389-2-seater-piano-bench-black,,,64433389,,,,,false,,true,false
draft,false,Yamaha PSR-E360 61-Key Portable Keyboard - Dark Walnut,,Brand New,0,PSRE360 DW,Yamaha,PSR-E360 61-Key Portable Keyboard,"The PSR-E360 combines stunning sound and sleek design to deliver an amazingly easy-to-use keyboard with 384 voices, 16 drum/SFX kits, 130 accompaniment styles and more! The perfect keyboard/arranger for beginning and advancing musicians. Available two stylish natural wood-grain finishes, Dark Walnut or Maple.<br><br><b>Touch-Sensitive Keys</b><br>The touch-sensitive keyboard will accurately reflect every nuance of your playing, making your performances musically expressive.<br><br><b>Sounds</b><br>A vast musical palette- available at your fingertips. Created by Yamaha, a company with a vast history of producing nearly every type of musical instrument. On-board sound libraries are meticulously crafted to continually inspire.<br><br><b>On-Board Lessons</b><br>3-step lesson - Listening, Timing and Waiting modes are available for each hand, or both hands together. Lessons use the on-board Songs to help build your skills. Then, use the simple recording function to capture and listen to your performance.<br><br><b>Connection</b><br>Connect your device to hear your favorite music through the instrument's speakers. Play along and you feel like you've joined the band!<br><br><b>Features</b><br>• 384 voices, 16 drum/SFX kits, 130 accompaniment styles<br>• 112 Songs, easy Song Book (available via web download)<br>• Nine-step lesson function (Yamaha Education Suite)<br>• Recording function<br>• AUX IN jack for connecting an external audio source<br>• Master EQ / Ultra Wide Stereo<br>• Duo Mode<br>• Compact and portable design<br>• Battery operation (AAx6)<br><br><b>Specifications</b><br>Number of Keys: 61<br>Display: LCD Display<br><b><i>Voices</i></b><br>Tone Generating Technology: AWM Stereo Sampling<br>Number of Polyphony (Max.): 32<br>Preset Number of Voices: 384 Voices + 16 drum/SFX kits<br><b><i>Effects</i></b><br>Types:<br>• Reverb: 9 types<br>• Chorus: 5 types<br>• Master EQ: 6 types<br>• Ultra-Wide Stereo: 3 types<br>Panel Sustain: Yes<br><i><b>Accompaniment Styles</b></i><br>Number of Preset Styles: 130<br>Fingering: Multi Finger<br>Style Control: ACMP ON/OFF, SYNC START, START/STOP, INTRO/ENDING/rit, MAIN/AUTO FILL<br>One Touch Setting (OTS): Yes<br><b><i>Songs</i></b><br>Number of Preset Songs: 112 (incl. Chord Study: 12)<br>Recording:<br>• Number of Songs: 1<br>• Number of Tracks: 1<br>• Data Capacity: ~300 Notes<br>Recording Data Format: Original File Format<br><b><i>Functions</i></b><br>Metronome: Yes<br>Tempo Range: 11 - 280<br>Transpose: -12 to 0, 0 to +12<br>Tuning: 427.0 - 440.0 - 453.0 Hz (~0.2Hz Increments)<br>Duo: Yes<br>PIANO Button: Yes (Portable Grand Button)<br><i><b>Storage and Connectivity</b></i><br>DC IN: 12 V<br>Headphones: Standard stereo phone jack (PHONES/OUTPUT)<br>Sustain Pedal: Yes<br>AUX IN: Stereo mini jack<br><i><b>Amplifiers and Speakers</b></i><br>Amplifiers: 2.5 W + 2.5W<br>Speakers: 12cm x 2<br><i><b>Power Supply</b></i><br>Power Consumption: 6 W (When using PA-130 AC adaptor)<br>Adaptors: AC Adaptor PA-130, PA-3C, or an equivalent recommended by Yamaha<br>Batteries (Not included): Six 1.5 V ""AA"" size alkaline (LR6), manganese (R6) or six 1.2 V ""AA"" size Ni-MH rechargeable batteries (HR6)",,"",Dark Walnut,199.99,keyboards-and-synths,digital-pianos,,https://rvb-img.reverb.com/image/upload/s--XWNt6NLz--/v1672429950/qa4jwopimchyycbtmepa.jpg,https://rvb-img.reverb.com/image/upload/s--CGRXwwN_--/v1672429953/njeopwi1tllx9c4q43aa.jpg,https://rvb-img.reverb.com/image/upload/s--qDrfPeYD--/v1672429952/zjxstzfxto9zetxuztyy.jpg,https://rvb-img.reverb.com/image/upload/s---D_9ddxE--/v1672429952/hhxmqywr0piacds4rfu6.jpg,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,00889025121798,false,,https://reverb.com/item/64435324-yamaha-psr-e360-61-key-portable-keyboard-dark-walnut,,,64435324,,,,,false,,true,false
draft,false,Profile PRDB100 Deluxe Soft Dreadnought Guitar Case,,Brand New,0,PRDB100,Profile,Profile PRDB100 Deluxe Soft Dreadnought Guitar Case,"<p>This gig bag is designed to fit dreadnought and concert size guitars.<br><br>It has padded sides, lots of storage for books and accessories, and several straps making this gig bag a versatile tool for carrying or storing your treasured guitar.<br><br><strong>Features:</strong><br></p><ul><li>Quality gig bag for most Dreadnaught Guitar Models, padded with backpack straps</li><li>Several zippered compartments for accessory storage Standalone</li></ul><p><br>Multiple pockets to have you covered.</p>",,"","",43.99,accessories,,,https://rvb-img.reverb.com/image/upload/s--eXjI71Rx--/v1672436187/a9qqiiyd2xvajv2mxidc.jpg,https://rvb-img.reverb.com/image/upload/s--9o_kJ-1A--/v1672436189/zzv3b9jzqpde0bp33x36.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,26.00,false,00694970191631,false,,https://reverb.com/item/64437097-profile-prdb100-deluxe-soft-dreadnought-guitar-case,,,64437097,,,,,false,,true,false
draft,false,"Yamaha TRBX174 Bass Guitar, Dark Metallic Blue",,Brand New,0,TRBX174 DBM,Yamaha,"TRBX174 Bass Guitar,","<p>YThe TRBX174 represents a price breakthrough for the TRBX range, yet the quality is everything you'd expect from a Yamaha bass. The 4-control circuit includes controls for Master Volume, Balance, and a 2-band equalizer for creating a more aggressive tone.</p><p><strong>Electronics (Active/Passive Selector, Battery Alert</strong><strong>）</strong><strong></strong></p><p>TRBX500 models feature an audiophile-grade active/passive circuit for fine tonal control and extreme flexibility. The advanced design offers a level-matched output whether in passive or active mode and tone-switching circuitry that seamlessly moves from treble control to master passive tone. High-quality gold-plated parts are used for key signal chain contacts, providing increased conductivity and reliability. A battery alert LED installed on the back panel gives instant indication of low power to eliminate sudden power loss during performance.</p><p><strong>Electronics</strong><strong> (</strong><strong>Performance EQ</strong><strong>）</strong><strong></strong></p><p>TRBX300 models feature Yamaha’s exclusive Perfomance EQ active circuit with five performance-tuned full spectrum EQ curves optimized to give instant access to essential sounds, along with powerful 2-band master equalization to shape and define your tone.</p><p><strong>Pickups</strong><strong></strong></p><p>YGD designed H5 pickups are defined by a clean, open tone that’s perfectly matched with the flexibility of the active/passive preamp design. Their quad-polepiece design and alnico magnets give them the power to drive the active circuit alongside the sensitivity and subtlety needed to capture every nuance in passive mode.</p><p><strong>Pickups</strong></p><p>YGD designed M3 pickups feature oversized polepieces and ceramic magnets for a clear, powerful tone with incredible definition and depth. The hum-cancelling design ensures your performance remains clean and noise-free while the integral thumb rest provides unrivalled playability.</p><p><strong>Body</strong><strong>　</strong><strong></strong></p><p>TRBX features a sculpted solid mahogany body, with a mass-optimized 3D design for the optimum balance between tone and the comfort of perfect weight distribution.</p><p><strong>Neck</strong></p><p>TRBX’s neck design combines a fast, ultra-comfortable profile with a 5-piece maple/mahogany laminated construction for outstanding stability and excellent tone.</p><p><strong>Neck Joint</strong></p><p>TRBX uses a precision-fitted bolt-on neck joint for maximum adjustability and a clear, punchy tone. Developed through hundreds of hours of play-testing, the refined neck joint shape perfectly balances strength, vibration transfer and upper-fret access.</p><p><strong>Headstock</strong></p><p>Straight string pull from nut to machine head eliminates lateral tension, providing superior tuning stability and reducing overtones.</p><p><strong>Nut</strong></p><p>38mm (4-string) or 43mm (5-string) nut widths give fast, comfortable playability for any style.</p><p><strong>Bridge</strong></p><p>A high-mass die-cast bridge efficiently transfers string vibrations to the body for full, rich tone combined with excellent adjustability and road-tested durability. 18mm string spacing on the 5-string model offers outstanding playability for technical slap or finger styles.</p><p><strong>Output Jack</strong></p><p>Yamaha’s metal plate-mounted standard jack socket offers superior durability and easy maintenance.</p>",,"",Dark Metallic Blue,329.99,bass-guitars,4-string,,https://rvb-img.reverb.com/image/upload/s--8Ps6UvMi--/v1672768559/ivowepjvhy6uihnn9zj5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,214.00,false,00086792981734,false,,https://reverb.com/item/64509884-yamaha-trbx174-bass-guitar-dark-metallic-blue,,,64509884,,,,,false,,true,false
draft,false,Yamaha YCL221II Student Bass Clarinet with 2-Piece Body,,Brand New,0,YCL221II,Yamaha,YCL221II Student Bass Clarinet with 2-Piece Body,"<p>The YCL221II Features a matte finish ABS resin body whose design is based on that of Yamaha's professional YCL-621II. This instrument boasts several important new features, including a comfortable neck angle similar to that of a soprano clarinet and a convenient 2-piece body - thus permitting a compact case.</p><p><strong>Specifications</strong><br> Key: Bb<br> Range: to Low-Eb<br> Body: Matte finish ABS resin<br> Keys: Nickel-plated nickel silver<br> Thumb-rest: Adjustable<br> ToneHoles: Straight tone holes<br> Mouthpiece: 4C<br> Case: Included</p><p></p>",,"","",2999.99,band-and-orchestra,clarinets,,https://rvb-img.reverb.com/image/upload/s--LZ-BTRvG--/v1672867053/wvoeay8tdnwxbxtodvr7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,1975.55,false,00086792617978,false,,https://reverb.com/item/64548693-yamaha-ycl221ii-student-bass-clarinet-with-2-piece-body,,,64548693,,,,,false,,true,false
draft,false,MP Traditional Wood Claves,,Brand New,0,MP-CL,Mano Percussion,MP Wood Claves, MP Traditional Wood Claves ,,"",Traditional,8.5,drums-and-percussion,,,https://rvb-img.reverb.com/image/upload/s--EjjhOjMP--/v1672933738/dkdpbybfftmyoy5afnds.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,00694970547636,false,,https://reverb.com/item/64572221-mp-traditional-wood-claves,,,64572221,,,,,false,,true,false
